
47300542510,1
8587134938,1
54029771927,1
44208867996,1
50405638833,1
43745755997,1
8127341593,1
3002985366,1
44949828503,1
1830485959,1
44287414080,1
2316913087,1
910587280,1
39177424265,1
1414140998,1
3442792656,1
2134104959,1
16670257854,1
3970697561,1
27955255657,1
2323260942,1
43412150285,1
40517754763,1
1634938056,1
5579221675,1
3014124501,1
3435852871,1
2263335362,1
1831326826,1
2139565697,1
436473371,1
2244177419,1
15933751906,1
1580602195,1
1067166539,1
1424533897,1
3126274226,1
4903621306,1
6153100782,1
7737237086,1
44641818108,1
35304449143,1
5403632184,1
6677271620,1
4242211021,1
6152308734,1
19550880705,1
34421610596,1
5920369748,1
3630203663,1
41551917371,1
6052374384,1
4886369806,1
3280851599,1
26287153115,1
49335679221,1
38076863624,1
3130842666,1
8550433691,1
6299536756,1
1978404828,1
1367241579,1
4288248374,1
5631422507,1
10849998058,1
3300880595,1
11635451299,1
1720724427,1
44659265444,1
30296175507,1
7070418305,1
1965033950,1
31940943306,1
17367363868,1
3981462476,1
32347908931,1
4760667926,1
1548280223,1
273726390,1
1639994460,1
21697813415,1
4038518389,1
37077201189,1
2543562184,1
8066108126,1
45892132,1
17231903775,1
8328691989,1
3077482625,1
7845933675,1
34686095550,1
3824818599,1
270097416,1
8197512142,1
38453670236,1
2361525344,1
27547414085,1
13762816167,1
4222442111,1
2521151333,1
1290205396,1
1184003068,1
3829503675,1
5696400769,1
5933799281,1
1227737412,1
536235382,1
8644618636,1
426116886,1
2292470525,1
402871367,1
38933768607,1
4344406333,1
18328576053,1
8149780077,1
1785514460,1
5520658294,1
6229699829,1
8317614997,1
11826799430,1
9274383400,1
6712056351,1
42598019967,1
1179320393,1
2102683023,1
1688047287,1
4301709287,1
254170591,1
13332744988,1
26435534327,1
5443184401,1
3593404600,1
32704500040,1
3584402785,1
8642589727,1
2079351249,1
1696115169,1
1531074626,1
1785925023,1
1416342652,1
6173418535,1
1477206634,1
27154138804,1
6591226362,1
5591180480,1
6653761459,1
10825125403,1
5368615079,1
40056790152,1
8567627540,1
1808175041,1
5352990662,1
3667270303,1
2944773016,1
5686767021,1
5337071184,1
541177899,1
1578314643,1
45901356382,1
22611296605,1
24399105107,1
19601164820,1
3126706960,1
6861657915,1
2240162256,1
45529085407,1
3667861053,1
1829526582,1
50311481004,1
51528131150,1
5669709770,1
9013388219,1
4935332477,1
6263571129,1
45324710710,1
45646867754,1
41543496446,1
48988461271,1
51282907753,1
21663858535,1
5490547250,1
44550456173,1
10155784937,1
48323236077,1
50098034947,1
11295721056,1
8407971480,1
5765088071,1
50165727593,1
1575066902,1
7483108711,1
5631996515,1
44949265623,1
2341029188,1
50207396935,1
32320611169,1
49733704703,1
3136955665,1
9457227688,1
48996988016,1
47300542510,1
8587134938,1
54029771927,1
44208867996,1
50405638833,1
43745755997,1
8127341593,1
3002985366,1
44949828503,1
1830485959,1
44287414080,1
2316913087,1
910587280,1
39177424265,1
1414140998,1
3442792656,1
2134104959,1
16670257854,1
3970697561,1
27955255657,1
2323260942,1
43412150285,1
40517754763,1
1634938056,1
5579221675,1
3014124501,1
3435852871,1
2263335362,1
1831326826,1
2139565697,1
2244177419,1
15933751906,1
1580602195,1
1067166539,1
1424533897,1
3126274226,1
4903621306,1
6153100782,1
7737237086,1
44641818108,1
35304449143,1
5403632184,1
6677271620,1
4242211021,1
6152308734,1
19550880705,1
34421610596,1
5920369748,1
3630203663,1
41551917371,1
6052374384,1
4886369806,1
3280851599,1
26287153115,1
38076863624,1
3130842666,1
8550433691,1
6299536756,1
1978404828,1
1367241579,1
4288248374,1
5631422507,1
10849998058,1
3300880595,1
11635451299,1
1720724427,1
44659265444,1
30296175507,1
7070418305,1
1965033950,1
31940943306,1
17367363868,1
3981462476,1
32347908931,1
4760667926,1
1548280223,1
273726390,1
1639994460,1
21697813415,1
4038518389,1
37077201189,1
2543562184,1
8066108126,1
45892132,1
17231903775,1
8328691989,1
3077482625,1
7845933675,1
34686095550,1
3824818599,1
270097416,1
8197512142,1
38453670236,1
2361525344,1
27547414085,1
13762816167,1
4222442111,1
2521151333,1
1290205396,1
1184003068,1
3829503675,1
5696400769,1
5933799281,1
1227737412,1
536235382,1
8644618636,1
426116886,1
2292470525,1
402871367,1
38933768607,1
4344406333,1
18328576053,1
8149780077,1
1785514460,1
5520658294,1
6229699829,1
8317614997,1
11826799430,1
9274383400,1
6712056351,1
42598019967,1
9313824974,1
1179320393,1
2102683023,1
1688047287,1
4301709287,1
254170591,1
13332744988,1
26435534327,1
5443184401,1
3593404600,1
32704500040,1
3584402785,1
8642589727,1
2079351249,1
1696115169,1
1531074626,1
1785925023,1
1416342652,1
6173418535,1
1477206634,1
27154138804,1
5591180480,1
6653761459,1
10825125403,1
5368615079,1
40056790152,1
8567627540,1
1808175041,1
5352990662,1
3667270303,1
2944773016,1
5686767021,1
5337071184,1
541177899,1
1578314643,1
45901356382,1
22611296605,1
24399105107,1
19601164820,1
3126706960,1
6861657915,1
2240162256,1
45529085407,1
3667861053,1
50311481004,1
51528131150,1
5669709770,1
9013388219,1
4935332477,1
6263571129,1
45324710710,1
45646867754,1
41543496446,1
48988461271,1
51282907753,1
49335679221,1
21663858535,1
5490547250,1
44550456173,1
10155784937,1
48323236077,1
50098034947,1
11295721056,1
8407971480,1
5765088071,1
50165727593,1
1575066902,1
7483108711,1
5631996515,1
44949265623,1
2341029188,1
50207396935,1
32320611169,1
49733704703,1
3136955665,1
9457227688,1
48996988016,1
4323696490,1
9171121304,1
47300542510,1
8587134938,1
54029771927,1
44208867996,1
50405638833,1
43745755997,1
8127341593,1
3002985366,1
44949828503,1
1830485959,1
44287414080,1
2316913087,1
910587280,1
39177424265,1
1414140998,1
3442792656,1
2134104959,1
16670257854,1
3970697561,1
27955255657,1
2323260942,1
43412150285,1
40517754763,1
1634938056,1
5579221675,1
3014124501,1
3435852871,1
2263335362,1
1831326826,1
2139565697,1
2244177419,1
15933751906,1
1580602195,1
1067166539,1
436473371,1
1424533897,1
3126274226,1
4903621306,1
6153100782,1
7737237086,1
44641818108,1
35304449143,1
5403632184,1
6677271620,1
4242211021,1
6152308734,1
19550880705,1
34421610596,1
5920369748,1
3630203663,1
41551917371,1
6052374384,1
4886369806,1
3280851599,1
26287153115,1
38076863624,1
3130842666,1
8550433691,1
9313824974,1
6299536756,1
1978404828,1
1367241579,1
4288248374,1
5631422507,1
10849998058,1
3300880595,1
11635451299,1
1720724427,1
44659265444,1
30296175507,1
7070418305,1
1965033950,1
31940943306,1
17367363868,1
3981462476,1
32347908931,1
48323236077,1
4760667926,1
1548280223,1
273726390,1
1639994460,1
21697813415,1
4038518389,1
37077201189,1
2543562184,1
8066108126,1
45892132,1
17231903775,1
8328691989,1
1829526582,1
3077482625,1
7845933675,1
34686095550,1
3824818599,1
6591226362,1
270097416,1
8197512142,1
38453670236,1
2361525344,1
27547414085,1
4222442111,1
2521151333,1
1290205396,1
1184003068,1
3829503675,1
5696400769,1
5933799281,1
1227737412,1
536235382,1
8644618636,1
426116886,1
2292470525,1
402871367,1
38933768607,1
4344406333,1
18328576053,1
8149780077,1
1785514460,1
5520658294,1
6229699829,1
8317614997,1
11826799430,1
9274383400,1
6712056351,1
42598019967,1
1179320393,1
2102683023,1
1688047287,1
4301709287,1
254170591,1
13332744988,1
26435534327,1
5443184401,1
3593404600,1
32704500040,1
3584402785,1
8642589727,1
2079351249,1
1696115169,1
1531074626,1
1785925023,1
1416342652,1
6173418535,1
1477206634,1
27154138804,1
5591180480,1
6653761459,1
10825125403,1
5368615079,1
40056790152,1
8567627540,1
1808175041,1
5352990662,1
3667270303,1
2944773016,1
5686767021,1
5337071184,1
541177899,1
1578314643,1
45901356382,1
22611296605,1
24399105107,1
19601164820,1
3126706960,1
6861657915,1
2240162256,1
45529085407,1
3667861053,1
50311481004,1
51528131150,1
5669709770,1
9013388219,1
4935332477,1
6263571129,1
45324710710,1
45646867754,1
41543496446,1
48988461271,1
51282907753,1
21663858535,1
5490547250,1
44550456173,1
10155784937,1
50098034947,1
11295721056,1
8407971480,1
5765088071,1
50165727593,1
1575066902,1
7483108711,1
5631996515,1
44949265623,1
2341029188,1
50207396935,1
32320611169,1
49733704703,1
3136955665,1
9457227688,1
4323696490,1
9171121304,1
47300542510,1
8587134938,1
54029771927,1
44208867996,1
50405638833,1
43745755997,1
8127341593,1
3002985366,1
44949828503,1
1830485959,1
44287414080,1
2316913087,1
910587280,1
39177424265,1
1414140998,1
3442792656,1
2134104959,1
16670257854,1
3970697561,1
27955255657,1
2323260942,1
43412150285,1
40517754763,1
1634938056,1
5579221675,1
3014124501,1
3435852871,1
2263335362,1
1831326826,1
2139565697,1
2244177419,1
15933751906,1
1580602195,1
1067166539,1
1424533897,1
3126274226,1
4903621306,1
6153100782,1
7737237086,1
44641818108,1
35304449143,1
5403632184,1
6677271620,1
4242211021,1
6152308734,1
19550880705,1
34421610596,1
5920369748,1
3630203663,1
41551917371,1
6052374384,1
4886369806,1
3280851599,1
9313824974,1
26287153115,1
38076863624,1
3130842666,1
8550433691,1
6299536756,1
1978404828,1
1367241579,1
4288248374,1
5631422507,1
10849998058,1
3300880595,1
11635451299,1
436473371,1
1720724427,1
44659265444,1
30296175507,1
7070418305,1
1965033950,1
31940943306,1
17367363868,1
3981462476,1
32347908931,1
4760667926,1
1548280223,1
273726390,1
1639994460,1
21697813415,1
4038518389,1
37077201189,1
2543562184,1
8066108126,1
45892132,1
17231903775,1
8328691989,1
3077482625,1
7845933675,1
34686095550,1
3824818599,1
270097416,1
8197512142,1
38453670236,1
2361525344,1
27547414085,1
13762816167,1
4222442111,1
2521151333,1
1290205396,1
1184003068,1
3829503675,1
5696400769,1
5933799281,1
1227737412,1
536235382,1
8644618636,1
426116886,1
2292470525,1
402871367,1
38933768607,1
4344406333,1
18328576053,1
8149780077,1
1785514460,1
5520658294,1
6229699829,1
8317614997,1
11826799430,1
9274383400,1
6712056351,1
42598019967,1
1179320393,1
2102683023,1
1688047287,1
4301709287,1
254170591,1
13332744988,1
26435534327,1
5443184401,1
3593404600,1
32704500040,1
3584402785,1
8642589727,1
2079351249,1
1696115169,1
1531074626,1
1785925023,1
1416342652,1
6173418535,1
1477206634,1
27154138804,1
5591180480,1
6653761459,1
10825125403,1
5368615079,1
40056790152,1
8567627540,1
1808175041,1
5352990662,1
3667270303,1
2944773016,1
5686767021,1
5337071184,1
541177899,1
1578314643,1
45901356382,1
22611296605,1
24399105107,1
19601164820,1
3126706960,1
6861657915,1
2240162256,1
45529085407,1
3667861053,1
50311481004,1
51528131150,1
5669709770,1
9013388219,1
4935332477,1
6263571129,1
45324710710,1
45646867754,1
41543496446,1
48988461271,1
51282907753,1
21663858535,1
5490547250,1
44550456173,1
10155784937,1
50098034947,1
11295721056,1
8407971480,1
5765088071,1
50165727593,1
1575066902,1
7483108711,1
5631996515,1
44949265623,1
2341029188,1
50207396935,1
32320611169,1
49733704703,1
3136955665,1
9457227688,1
48996988016,1
4323696490,1
9171121304,1
14049626208,1
SUCCESS,15371190312,2
SUCCESS,48605608974,2
SUCCESS,54092387117,2
SUCCESS,8125073253,2
SUCCESS,49087964289,2
SUCCESS,21294800785,2
SUCCESS,49158824082,2
SUCCESS,4829659873,2
SUCCESS,47373956837,2
SUCCESS,6486790725,2
SUCCESS,38542548103,2
SUCCESS,7367850990,2
SUCCESS,1499458041,2
SUCCESS,7334635080,2
SUCCESS,30138580265,2
SUCCESS,45561210466,2
SUCCESS,29811917099,2
SUCCESS,4357083976,2
